,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
M6PR,2172.6018348949924,-0.2746991929629721,0.20875213190243305,-1.3159108386560647,0.18820397044173198,0.27673730549601694
MAB21L3,32.74997320243437,0.5564994810582449,0.6615485099068485,0.8412073683555038,0.4002317733585411,0.5043185026077179
MACC1,101.70662905058406,0.5359901222740077,0.4301764362950753,1.2459774107811672,0.2127726883963107,0.30498231366744827
MACC1-DT,12.30410116471624,0.25589989959529863,0.6811432407348031,0.37569175511341657,0.7071460680927903,0.7806217993008612
MACF1,11751.137799971117,-0.02023344061500915,0.20585937603812118,-0.09828768067023727,0.9217038602162511,0.9434538838864026
MACIR,92.19214941846134,0.48644470219905395,0.3154682837584878,1.5419765702071657,0.12307928725431594,0.1973792900702466
MACO1,769.6167931414053,0.5301428596680295,0.1707882057916501,3.104095257694594,0.001908618695924559,0.006248179558856819
MACROD1,36.05398243783968,-0.12848273223171175,0.43559746130584986,-0.29495748631440954,0.7680263565872072,0.8283139977059728
MACROD2,45.56979507782623,-3.144775039080583,0.5704314189673767,-5.512976555136831,3.5281524563260074e-08,3.4022315217485916e-07
MACROH2A1,3421.470523908101,0.46489762375639493,0.16878961609246151,2.754302275927495,0.005881741733708579,0.016445046593216144
MACROH2A2,88.11104467311777,1.3354224532651588,0.35130584319460406,3.8013101095087922,0.00014393302418197094,0.000655997193231424
MAD1L1,717.9733900454088,-0.11607076622042696,0.14728515190198216,-0.7880683471587937,0.4306567286671029,0.5338471653491895
MAD2L1,361.5884013880439,0.7590708816259334,0.3842496355077099,1.975462854045317,0.048215646031422206,0.09290645234789338
MAD2L1-DT,6.753372951051899,2.5843510330702077,1.4338952449169209,1.802329035005583,0.07149365298003842,0.12805764978090411
MAD2L1BP,140.47793059150408,-0.14228277276461188,0.2421674878977687,-0.5875387071970484,0.5568419622081864,0.651608961788553
MAD2L2,237.18747892085557,-0.09582671960583665,0.2564140264572573,-0.37371871160804215,0.7086136025888607,0.7819575312184972
MADD,1114.3267332707112,-1.0299376104291775,0.23339752263807426,-4.41280438107428,1.0204018769326819e-05,6.0633038338911846e-05
MAEA,609.6081316371663,0.5721280118245596,0.18184972510640654,3.1461582440654654,0.0016543047239072509,0.00551749875183653
MAEL,4.573379673916105,1.039793760557509,1.209088930072875,0.8599812095664773,0.3897994005600094,
MAF,239.58784478672752,0.2271101059303364,0.2901272582016653,0.7827947892178881,0.43374762800101585,0.5365126681042384
MAF1,1276.416031206657,-0.8390451305185538,0.14565483817561675,-5.760502987939974,8.386364560270193e-09,8.966323010846624e-08
MAFB,523.0815482497094,-6.296682777134458,0.2821159015982844,-22.31948905205827,2.3900527713067412e-110,9.071445293494736e-107
MAFF,637.6063452580879,-3.9731179951501523,0.5028911393259737,-7.900552792549362,2.776692025606069e-15,6.396925391919778e-14
MAFG,147.69220392613917,-0.7210038996530963,0.24227896206386373,-2.9759245025287946,0.0029210676387522606,0.008993642038437806
MAFK,389.48816299295413,0.044045111438069766,0.1545688496498327,0.2849546434346349,0.7756788911596565,0.8343150496341414
MAFTRR,2.151095730821896,1.984677005355742,2.1147934728335014,0.9384732035779253,0.34800128154137244,
MAGED1,802.2230102464852,0.6255427342081774,0.1896801906834524,3.297881196524701,0.0009741734284530739,0.003494778116912705
MAGED2,1321.4604850881728,0.6857103560832275,0.20341524984915665,3.370987949977785,0.0007489913387703684,0.0027782033973153515
MAGEE1,202.57371211849207,-0.2126441883156427,0.2276646235771018,-0.9340238504100651,0.35029159026768153,0.4538038163191348
MAGEF1,301.5056615234902,0.6565570828053817,0.2592754304012556,2.532276513008932,0.011332458509472537,0.02850909327248645
MAGEH1,608.6868716225064,0.9447350400308471,0.20782368627561768,4.545848728608975,5.471432369728016e-06,3.4382154899507755e-05
MAGI1,22.30416644205948,5.388224285131403,1.9534072990280527,2.7583721468699314,0.005809002394327569,0.01626863574076391
MAGI2,8.990669479300125,0.9952416999706674,0.8683829980643244,1.1460861189004372,0.2517595205552374,0.3498913439280131
MAGI2-AS3,63.60306732681336,1.1589772226846662,0.632466104882877,1.8324732562534574,0.06688094264300536,0.12137060377792341
MAGI3,109.82459849528658,1.0005076528916466,0.32071273004993806,3.1196381033451894,0.001810733564796507,0.005977384213251121
MAGIX,6.147664698912611,1.479602892635863,1.1400714592436445,1.297815922536534,0.1943505968409237,0.2836272611888266
MAGOH,332.4952253202292,0.676798875958702,0.18453207007161318,3.667649074201844,0.000244790834605663,0.0010430576623584552
MAGOH-DT,6.678265617489077,0.22226359115322555,0.8664469540945662,0.2565230220994777,0.7975470059512344,0.8512625593610547
MAGOHB,241.2084632193538,1.263670126093376,0.24828111561639582,5.089674754183869,3.5867818005427554e-07,2.8965170902042612e-06
MAGT1,1383.7811177641302,-0.2646019314091577,0.19401514251098737,-1.3638210295579012,0.17262389995723237,0.2588003456291536
MAILR,46.769652278999345,1.4616250513687064,0.4411473311065543,3.3132356206313913,0.0009222325100721398,0.0033384201163364872
MAIP1,165.29109277894761,-0.8732264218721306,0.20404651749813618,-4.27954582405508,1.8727507859850774e-05,0.0001056562706533833
MAK,15.04421617393392,-2.7422559787457144,0.493408181403609,-5.5577837622083175,2.7322157353189077e-08,2.690045349780263e-07
MAK16,624.8693303421935,0.5528152695521117,0.19449717264322738,2.842279206629698,0.004479224489167447,0.01299762733076074
MAL,860.9275666427365,0.8238562933010024,0.24972192445553795,3.299094763494372,0.0009699716117196151,0.00348382044218765
MAL2,11.196889478062563,4.40791752150127,1.9637414376636817,2.244652700686244,0.024790436719035913,0.05425521266662869
MALAT1,86497.70181003158,0.10128927184870329,0.4973719012556671,0.2036489628645848,0.8386278280017181,0.882148388049753
MALINC1,10.578795366795537,-0.8253888342694901,0.7581345842585057,-1.0887101728471633,0.2762817143311911,0.37627878743627935
MALL,5.881338511053142,3.461187550326258,1.9669065069862872,1.759711271497862,0.07845677371849046,0.1379741386069874
MALRD1,19.824363347284404,5.200379833150236,1.9436560544297918,2.6755658858973717,0.007460320797353675,0.02011411655930092
MALSU1,142.78271704279558,0.5796007700081666,0.21805788238487236,2.6580133846533953,0.007860277125899444,0.021035321012539774
MALT1,2049.5630332446963,-0.21773207718419313,0.1460873305812443,-1.4904240930263606,0.13611276147219,0.213897520408942
MAMDC4,24.928469289240063,0.4604960853413292,0.5701036023747162,0.8077410551751881,0.41923966410769864,0.5224837120738041
MAML1,780.1180177363451,0.1015880146407985,0.22238455140278887,0.45681237298178845,0.6478059116875771,0.7314435037364864
MAML2,1198.6090458532497,-0.3034585521772535,0.24083229381245902,-1.2600409495479157,0.2076545903885133,0.29899582618346066
MAML3,660.5095262024055,0.7951408286986285,0.20520749427085996,3.8748137904217894,0.0001067062632606917,0.000504161000904636
MAN1A1,1256.5459729446166,0.18840024832653954,0.1820930007655662,1.0346375068479075,0.3008382310090838,0.40208874224666874
MAN1A2,2773.6660474169676,-0.001639999820697571,0.12759771204402023,-0.01285289363285592,0.9897451569541506,0.9926875188530034
MAN1B1,490.13536609012544,-0.03810411462670926,0.13904091507864483,-0.27404965369478956,0.7840464636112912,0.8411162060665509
MAN1B1-DT,8.620684163252246,-0.25530916821289945,0.6994973425747761,-0.3649894755470167,0.7151192624181235,0.7873053402488726
MAN1C1,1768.0241563158925,1.4988307720244969,0.22882940341977273,6.5499920448378255,5.754014854569677e-11,8.30394044886662e-10
MAN2A1,2049.028955930364,0.26187391291305645,0.15217694183977717,1.7208514624296771,0.08527778118430306,0.147626827131139
MAN2A1-DT,6.191260502703141,-0.7871909431870762,0.9177173534828849,-0.8577705763104077,0.39101916006212123,0.49491062009696746
MAN2A2,767.6790342669831,0.48882091361144975,0.2912470938052959,1.6783718155767613,0.09327453619522967,0.15863044791262204
MAN2B1,838.8593854027097,-1.8077138260622627,0.2033955677604276,-8.887675606537819,6.240054971178791e-19,2.0329724157175193e-17
MAN2B2,711.5036841893968,-0.642344061190051,0.16170359168264276,-3.9723549397140583,7.116557394819847e-05,0.0003507749906863379
MAN2C1,574.1218304338132,0.16411496014807894,0.2874550541792112,0.5709238984045241,0.5680512303283349,0.6618182625159067
MANBA,521.0205223042109,-0.5610877091591175,0.18679906004190663,-3.003696640835573,0.00266721124953137,0.008321742949113288
MANBAL,85.29367306491845,0.4815742756638926,0.30274326100721,1.5907018840377216,0.11167668273307761,0.18264364651084344
MANEA,349.3401011702696,0.7700100709501776,0.2736749502939789,2.8135935354077546,0.004899113111184804,0.014036296518967295
MANEA-DT,65.68474152154573,0.837365968655411,0.3962318192237146,2.1133233830032965,0.034573098680981164,0.07102035918496719
MANEAL,7.318145883708642,-1.2518541623080264,0.7719824526561416,-1.6216096078360354,0.1048869641457726,0.17393707150858762
MANF,303.2696140279739,0.2583207771790313,0.1965558692445351,1.3142358870884414,0.18876683514578396,0.27740454213711885
MANSC1,7.112101059470874,-0.594831337043213,0.8910674886903469,-0.6675491414432265,0.5044214313691362,0.6034772396411525
MAOA,6.396370981060891,0.8650488706500893,0.9926914054333481,0.8714177093861935,0.38352611968030115,0.48729546815518715
MAOB,84.2193773421606,2.6821731144776053,0.644275078805412,4.163086859499174,3.139738605869257e-05,0.00016754837087629897
MAP10,194.02180630806888,0.4852526710638688,0.3017875816290522,1.6079278956558463,0.10785097149730488,0.1776878403984897
MAP1A,714.0076297484615,2.897105929518411,0.39763693967639985,7.28580682638816,3.197508639054689e-13,5.925067769953907e-12
MAP1B,20.309651724003285,2.6508674079953947,0.8968558295333653,2.9557341555940413,0.0031192582304130382,0.009528486610489084
MAP1LC3A,12.098277996374264,-0.6777029051840776,0.6083718357503409,-1.1139616684395433,0.2652956313910989,0.3640362005187295
MAP1LC3B,710.535783599564,-0.5658039868225987,0.18738464635359317,-3.019478905197663,0.0025320992559051294,0.007972279324585581
